country,type,weekday,year,month,day,date,localtime,date-localtime,timeofday,ISO8601Time
ussr,Underground,Thursday,1984,10,25,10/25/1984,3:00:00,10/25/1984 3:00:00,Night,1984-10-25
ussr,Underground,Thursday,1984,10,25,10/25/1984,9:29:58,10/25/1984 9:29:58,Morning,1984-10-25
ussr,Underground,Thursday,1984,10,25,10/25/1984,9:29:58,10/25/1984 9:29:58,Morning,1984-10-25
ussr,Underground,Thursday,1984,10,25,10/25/1984,9:29:58,10/25/1984 9:29:58,Morning,1984-10-25
ussr,Underground,Thursday,1984,10,25,10/25/1984,9:29:58,10/25/1984 9:29:58,Morning,1984-10-25
ussr,Underground,Saturday,1984,10,27,10/27/1984,4:50:13,10/27/1984 4:50:13,Night,1984-10-27
ussr,Underground,Saturday,1984,10,27,10/27/1984,9:00:00,10/27/1984 9:00:00,Morning,1984-10-27
ussr,Underground,Saturday,1984,10,27,10/27/1984,9:05:00,10/27/1984 9:05:00,Morning,1984-10-27
fr,Underground,Saturday,1984,10,27,10/27/1984,18:16:00,10/27/1984 18:16:00,Evening,1984-10-27
fr,Underground,Friday,1984,11,2,11/2/1984,21:45:00,11/2/1984 21:45:00,Evening,1984-11-02
usa,Underground,Saturday,1984,11,10,11/10/1984,8:40:00,11/10/1984 8:40:00,Morning,1984-11-10
ussr,Underground,Friday,1984,11,23,11/23/1984,6:55:07,11/23/1984 6:55:07,Morning,1984-11-23
ussr,Underground,Friday,1984,11,23,11/23/1984,6:55:08,11/23/1984 6:55:08,Morning,1984-11-23
ussr,Underground,Friday,1984,11,23,11/23/1984,6:55:08,11/23/1984 6:55:08,Morning,1984-11-23
fr,Underground,Saturday,1984,12,1,12/1/1984,17:51:00,12/1/1984 17:51:00,Afternoon,1984-12-01
ussr,Underground,Sunday,1984,12,2,12/2/1984,6:19:09,12/2/1984 6:19:09,Morning,1984-12-02
ussr,Underground,Sunday,1984,12,2,12/2/1984,6:19:09,12/2/1984 6:19:09,Morning,1984-12-02
fr,Underground,Thursday,1984,12,6,12/6/1984,18:29:00,12/6/1984 18:29:00,Evening,1984-12-06
uk,Underground,Sunday,1984,12,9,12/9/1984,19:40:00,12/9/1984 19:40:00,Evening,1984-12-09
usa,Underground,Saturday,1984,12,15,12/15/1984,6:45:00,12/15/1984 6:45:00,Morning,1984-12-15
ussr,Underground,Sunday,1984,12,16,12/16/1984,6:55:05,12/16/1984 6:55:05,Morning,1984-12-16
ussr,Underground,Sunday,1984,12,16,12/16/1984,6:55:05,12/16/1984 6:55:05,Morning,1984-12-16
prc,Underground,Wednesday,1984,12,19,12/19/1984,13:59:58,12/19/1984 13:59:58,Afternoon,1984-12-19
usa,Underground,Thursday,1984,12,20,12/20/1984,8:20:00,12/20/1984 8:20:00,Morning,1984-12-20
ussr,Underground,Friday,1984,12,28,12/28/1984,6:50:13,12/28/1984 6:50:13,Morning,1984-12-28
ussr,Underground,Friday,1984,12,28,12/28/1984,6:50:13,12/28/1984 6:50:13,Morning,1984-12-28
ussr,Underground,Sunday,1985,2,10,2/10/1985,6:27:10,2/10/1985 6:27:10,Morning,1985-02-10
ussr,Underground,Sunday,1985,2,10,2/10/1985,6:27:10,2/10/1985 6:27:10,Morning,1985-02-10
ussr,Underground,Sunday,1985,2,10,2/10/1985,6:27:10,2/10/1985 6:27:10,Morning,1985-02-10
usa,Underground,Friday,1985,3,15,3/15/1985,8:31:00,3/15/1985 8:31:00,Morning,1985-03-15
usa,Underground,Saturday,1985,3,23,3/23/1985,10:30:00,3/23/1985 10:30:00,Morning,1985-03-23
usa,Underground,Tuesday,1985,4,2,4/2/1985,12:00:00,4/2/1985 12:00:00,Afternoon,1985-04-02
usa,Underground,Saturday,1985,4,6,4/6/1985,15:15:00,4/6/1985 15:15:00,Afternoon,1985-04-06
ussr,Underground,Thursday,1985,4,25,4/25/1985,4:57:09,4/25/1985 4:57:09,Night,1985-04-25
ussr,Underground,Thursday,1985,4,25,4/25/1985,4:57:09,4/25/1985 4:57:09,Night,1985-04-25
fr,Underground,Tuesday,1985,4,30,4/30/1985,19:29:01,4/30/1985 19:29:01,Evening,1985-04-30
usa,Underground,Thursday,1985,5,2,5/2/1985,8:20:00,5/2/1985 8:20:00,Morning,1985-05-02
fr,Underground,Wednesday,1985,5,8,5/8/1985,22:28:00,5/8/1985 22:28:00,Evening,1985-05-08
fr,Underground,Monday,1985,6,3,6/3/1985,19:30:01,6/3/1985 19:30:01,Evening,1985-06-03
fr,Underground,Friday,1985,6,7,6/7/1985,19:40:00,6/7/1985 19:40:00,Evening,1985-06-07
usa,Underground,Wednesday,1985,6,12,6/12/1985,8:15:00,6/12/1985 8:15:00,Morning,1985-06-12
usa,Underground,Wednesday,1985,6,12,6/12/1985,10:30:00,6/12/1985 10:30:00,Morning,1985-06-12
ussr,Underground,Saturday,1985,6,15,6/15/1985,4:57:03,6/15/1985 4:57:03,Night,1985-06-15
ussr,Underground,Saturday,1985,6,15,6/15/1985,4:57:03,6/15/1985 4:57:03,Night,1985-06-15
ussr,Underground,Saturday,1985,6,15,6/15/1985,4:57:03,6/15/1985 4:57:03,Night,1985-06-15
ussr,Underground,Tuesday,1985,6,18,6/18/1985,8:00:00,6/18/1985 8:00:00,Morning,1985-06-18
usa,Underground,Wednesday,1985,6,26,6/26/1985,11:03:00,6/26/1985 11:03:00,Morning,1985-06-26
ussr,Underground,Sunday,1985,6,30,6/30/1985,6:39:05,6/30/1985 6:39:05,Morning,1985-06-30
ussr,Underground,Sunday,1985,6,30,6/30/1985,6:39:05,6/30/1985 6:39:05,Morning,1985-06-30
ussr,Underground,Thursday,1985,7,11,7/11/1985,6:57:02,7/11/1985 6:57:02,Morning,1985-07-11
ussr,Underground,Thursday,1985,7,18,7/18/1985,1:15:00,7/18/1985 1:15:00,Night,1985-07-18
ussr,Underground,Friday,1985,7,19,7/19/1985,8:00:08,7/19/1985 8:00:08,Morning,1985-07-19
ussr,Underground,Saturday,1985,7,20,7/20/1985,4:53:17,7/20/1985 4:53:17,Night,1985-07-20
usa,Underground,Thursday,1985,7,25,7/25/1985,7:00:00,7/25/1985 7:00:00,Morning,1985-07-25
ussr,Underground,Thursday,1985,7,25,7/25/1985,7:11:09,7/25/1985 7:11:09,Morning,1985-07-25
ussr,Underground,Thursday,1985,7,25,7/25/1985,7:11:09,7/25/1985 7:11:09,Morning,1985-07-25
ussr,Underground,Thursday,1985,7,25,7/25/1985,7:11:09,7/25/1985 7:11:09,Morning,1985-07-25
ussr,Underground,Thursday,1985,7,25,7/25/1985,7:11:09,7/25/1985 7:11:09,Morning,1985-07-25
usa,Underground,Wednesday,1985,8,14,8/14/1985,6:00:00,8/14/1985 6:00:00,Morning,1985-08-14
usa,Underground,Saturday,1985,8,17,8/17/1985,9:25:00,8/17/1985 9:25:00,Morning,1985-08-17
usa,Underground,Friday,1985,9,27,9/27/1985,7:15:00,9/27/1985 7:15:00,Morning,1985-09-27
usa,Underground,Wednesday,1985,10,9,10/9/1985,13:40:00,10/9/1985 13:40:00,Afternoon,1985-10-09
usa,Underground,Wednesday,1985,10,9,10/9/1985,16:20:00,10/9/1985 16:20:00,Afternoon,1985-10-09
usa,Underground,Wednesday,1985,10,16,10/16/1985,14:35:00,10/16/1985 14:35:00,Afternoon,1985-10-16
fr,Underground,Thursday,1985,10,24,10/24/1985,18:50:00,10/24/1985 18:50:00,Evening,1985-10-24
fr,Underground,Saturday,1985,10,26,10/26/1985,17:35:00,10/26/1985 17:35:00,Afternoon,1985-10-26
usa,Underground,Wednesday,1985,10,30,10/30/1985,8:00:00,10/30/1985 8:00:00,Morning,1985-10-30
fr,Underground,Sunday,1985,11,24,11/24/1985,17:01:01,11/24/1985 17:01:01,Afternoon,1985-11-24
fr,Underground,Tuesday,1985,11,26,11/26/1985,18:42:00,11/26/1985 18:42:00,Evening,1985-11-26
uk,Underground,Thursday,1985,12,5,12/5/1985,15:00:00,12/5/1985 15:00:00,Afternoon,1985-12-05
usa,Underground,Saturday,1985,12,28,12/28/1985,11:01:00,12/28/1985 11:01:00,Morning,1985-12-28
usa,Underground,Saturday,1986,3,22,3/22/1986,8:15:00,3/22/1986 8:15:00,Morning,1986-03-22
usa,Underground,Thursday,1986,4,10,4/10/1986,6:08:30,4/10/1986 6:08:30,Morning,1986-04-10
usa,Underground,Sunday,1986,4,20,4/20/1986,7:12:30,4/20/1986 7:12:30,Morning,1986-04-20
usa,Underground,Tuesday,1986,4,22,4/22/1986,6:30:00,4/22/1986 6:30:00,Morning,1986-04-22
fr,Underground,Saturday,1986,4,26,4/26/1986,19:02:01,4/26/1986 19:02:01,Evening,1986-04-26
fr,Underground,Tuesday,1986,5,6,5/6/1986,18:58:00,5/6/1986 18:58:00,Evening,1986-05-06
usa,Underground,Wednesday,1986,5,21,5/21/1986,6:59:00,5/21/1986 6:59:00,Morning,1986-05-21
fr,Underground,Tuesday,1986,5,27,5/27/1986,19:15:00,5/27/1986 19:15:00,Evening,1986-05-27
fr,Underground,Friday,1986,5,30,5/30/1986,19:25:00,5/30/1986 19:25:00,Evening,1986-05-30
usa,Underground,Thursday,1986,6,5,6/5/1986,8:04:00,6/5/1986 8:04:00,Morning,1986-06-05
uk,Underground,Wednesday,1986,6,25,6/25/1986,20:27:45,6/25/1986 20:27:45,Evening,1986-06-25
usa,Underground,Thursday,1986,7,17,7/17/1986,14:00:00,7/17/1986 14:00:00,Afternoon,1986-07-17
usa,Underground,Thursday,1986,7,24,7/24/1986,8:05:00,7/24/1986 8:05:00,Morning,1986-07-24
usa,Underground,Thursday,1986,9,4,9/4/1986,9:09:00,9/4/1986 9:09:00,Morning,1986-09-04
usa,Underground,Thursday,1986,9,11,9/11/1986,7:57:00,9/11/1986 7:57:00,Morning,1986-09-11
usa,Underground,Tuesday,1986,9,30,9/30/1986,15:30:00,9/30/1986 15:30:00,Afternoon,1986-09-30
usa,Underground,Thursday,1986,10,16,10/16/1986,12:25:00,10/16/1986 12:25:00,Afternoon,1986-10-16
fr,Underground,Monday,1986,11,10,11/10/1986,17:58:00,11/10/1986 17:58:00,Afternoon,1986-11-10
fr,Underground,Wednesday,1986,11,12,11/12/1986,18:02:00,11/12/1986 18:02:00,Evening,1986-11-12
usa,Underground,Friday,1986,11,14,11/14/1986,8:00:00,11/14/1986 8:00:00,Morning,1986-11-14
fr,Underground,Saturday,1986,12,6,12/6/1986,18:10:00,12/6/1986 18:10:00,Evening,1986-12-06
fr,Underground,Wednesday,1986,12,10,12/10/1986,18:15:00,12/10/1986 18:15:00,Evening,1986-12-10
usa,Underground,Saturday,1986,12,13,12/13/1986,9:50:05,12/13/1986 9:50:05,Morning,1986-12-13
usa,Underground,Tuesday,1987,2,3,2/3/1987,7:20:00,2/3/1987 7:20:00,Morning,1987-02-03
usa,Underground,Tuesday,1987,2,3,2/3/1987,7:20:00,2/3/1987 7:20:00,Morning,1987-02-03
usa,Underground,Tuesday,1987,2,3,2/3/1987,7:20:00,2/3/1987 7:20:00,Morning,1987-02-03
usa,Underground,Wednesday,1987,2,11,2/11/1987,8:45:00,2/11/1987 8:45:00,Morning,1987-02-11
ussr,Underground,Thursday,1987,2,26,2/26/1987,7:58:24,2/26/1987 7:58:24,Morning,1987-02-26
ussr,Underground,Thursday,1987,3,12,3/12/1987,4:57:20,3/12/1987 4:57:20,Night,1987-03-12
ussr,Underground,Thursday,1987,3,12,3/12/1987,4:57:20,3/12/1987 4:57:20,Night,1987-03-12
usa,Underground,Wednesday,1987,3,18,3/18/1987,10:28:00,3/18/1987 10:28:00,Morning,1987-03-18
ussr,Underground,Friday,1987,4,3,4/3/1987,5:17:10,4/3/1987 5:17:10,Night,1987-04-03
ussr,Underground,Friday,1987,4,3,4/3/1987,5:17:12,4/3/1987 5:17:12,Night,1987-04-03
ussr,Underground,Friday,1987,4,3,4/3/1987,5:17:12,4/3/1987 5:17:12,Night,1987-04-03
ussr,Underground,Friday,1987,4,3,4/3/1987,5:17:12,4/3/1987 5:17:12,Night,1987-04-03
ussr,Underground,Friday,1987,4,17,4/17/1987,4:00:00,4/17/1987 4:00:00,Night,1987-04-17
ussr,Underground,Friday,1987,4,17,4/17/1987,5:03:07,4/17/1987 5:03:07,Night,1987-04-17
ussr,Underground,Friday,1987,4,17,4/17/1987,5:03:07,4/17/1987 5:03:07,Night,1987-04-17
ussr,Underground,Friday,1987,4,17,4/17/1987,5:03:07,4/17/1987 5:03:07,Night,1987-04-17
usa,Underground,Saturday,1987,4,18,4/18/1987,6:40:00,4/18/1987 6:40:00,Morning,1987-04-18
ussr,Underground,Sunday,1987,4,19,4/19/1987,8:00:00,4/19/1987 8:00:00,Morning,1987-04-19
ussr,Underground,Sunday,1987,4,19,4/19/1987,8:05:00,4/19/1987 8:05:00,Morning,1987-04-19
usa,Underground,Wednesday,1987,4,22,4/22/1987,16:00:00,4/22/1987 16:00:00,Afternoon,1987-04-22
usa,Underground,Thursday,1987,4,30,4/30/1987,6:30:00,4/30/1987 6:30:00,Morning,1987-04-30
fr,Underground,Tuesday,1987,5,5,5/5/1987,18:58:01,5/5/1987 18:58:01,Evening,1987-05-05
ussr,Underground,Wednesday,1987,5,6,5/6/1987,8:02:08,5/6/1987 8:02:08,Morning,1987-05-06
fr,Underground,Wednesday,1987,5,20,5/20/1987,19:05:00,5/20/1987 19:05:00,Evening,1987-05-20
prc,Underground,Friday,1987,6,5,6/5/1987,13:59:58,6/5/1987 13:59:58,Afternoon,1987-06-05
ussr,Underground,Saturday,1987,6,6,6/6/1987,6:37:09,6/6/1987 6:37:09,Morning,1987-06-06
fr,Underground,Saturday,1987,6,6,6/6/1987,20:00:01,6/6/1987 20:00:01,Evening,1987-06-06
usa,Underground,Thursday,1987,6,18,6/18/1987,8:20:00,6/18/1987 8:20:00,Morning,1987-06-18
ussr,Underground,Saturday,1987,6,20,6/20/1987,4:53:07,6/20/1987 4:53:07,Night,1987-06-20
ussr,Underground,Saturday,1987,6,20,6/20/1987,4:53:07,6/20/1987 4:53:07,Night,1987-06-20
usa,Underground,Saturday,1987,6,20,6/20/1987,9:00:00,6/20/1987 9:00:00,Morning,1987-06-20
fr,Underground,Sunday,1987,6,21,6/21/1987,19:55:00,6/21/1987 19:55:00,Evening,1987-06-21
usa,Underground,Tuesday,1987,6,30,6/30/1987,9:05:00,6/30/1987 9:05:00,Morning,1987-06-30
ussr,Underground,Tuesday,1987,7,7,7/7/1987,4:00:00,7/7/1987 4:00:00,Night,1987-07-07
uk,Underground,Thursday,1987,7,16,7/16/1987,19:00:00,7/16/1987 19:00:00,Evening,1987-07-16
ussr,Underground,Friday,1987,7,17,7/17/1987,5:17:09,7/17/1987 5:17:09,Night,1987-07-17
ussr,Underground,Friday,1987,7,24,7/24/1987,6:00:00,7/24/1987 6:00:00,Morning,1987-07-24
ussr,Underground,Sunday,1987,8,2,8/2/1987,4:58:09,8/2/1987 4:58:09,Night,1987-08-02
ussr,Underground,Sunday,1987,8,2,8/2/1987,4:58:09,8/2/1987 4:58:09,Night,1987-08-02
ussr,Underground,Sunday,1987,8,2,8/2/1987,4:58:09,8/2/1987 4:58:09,Night,1987-08-02
ussr,Underground,Sunday,1987,8,2,8/2/1987,6:00:00,8/2/1987 6:00:00,Morning,1987-08-02
ussr,Underground,Sunday,1987,8,2,8/2/1987,6:00:00,8/2/1987 6:00:00,Morning,1987-08-02
ussr,Underground,Sunday,1987,8,2,8/2/1987,6:00:00,8/2/1987 6:00:00,Morning,1987-08-02
ussr,Underground,Sunday,1987,8,2,8/2/1987,6:00:00,8/2/1987 6:00:00,Morning,1987-08-02
ussr,Underground,Sunday,1987,8,2,8/2/1987,6:00:00,8/2/1987 6:00:00,Morning,1987-08-02
ussr,Underground,Wednesday,1987,8,12,8/12/1987,5:30:01,8/12/1987 5:30:01,Night,1987-08-12
usa,Underground,Thursday,1987,8,13,8/13/1987,7:00:00,8/13/1987 7:00:00,Morning,1987-08-13
ussr,Underground,Friday,1987,9,18,9/18/1987,6:32:10,9/18/1987 6:32:10,Morning,1987-09-18
ussr,Underground,Friday,1987,9,18,9/18/1987,6:32:10,9/18/1987 6:32:10,Morning,1987-09-18
usa,Underground,Thursday,1987,9,24,9/24/1987,8:00:00,9/24/1987 8:00:00,Morning,1987-09-24
ussr,Underground,Saturday,1987,10,3,10/3/1987,18:15:00,10/3/1987 18:15:00,Evening,1987-10-03
ussr,Underground,Friday,1987,10,16,10/16/1987,9:06:07,10/16/1987 9:06:07,Morning,1987-10-16
usa,Underground,Friday,1987,10,23,10/23/1987,9:00:00,10/23/1987 9:00:00,Morning,1987-10-23
fr,Underground,Friday,1987,10,23,10/23/1987,17:50:00,10/23/1987 17:50:00,Afternoon,1987-10-23
fr,Underground,Thursday,1987,11,5,11/5/1987,18:30:00,11/5/1987 18:30:00,Evening,1987-11-05
ussr,Underground,Sunday,1987,11,15,11/15/1987,6:31:09,11/15/1987 6:31:09,Morning,1987-11-15
ussr,Underground,Sunday,1987,11,15,11/15/1987,6:31:09,11/15/1987 6:31:09,Morning,1987-11-15
fr,Underground,Thursday,1987,11,19,11/19/1987,17:31:00,11/19/1987 17:31:00,Afternoon,1987-11-19
fr,Underground,Sunday,1987,11,29,11/29/1987,18:59:00,11/29/1987 18:59:00,Evening,1987-11-29
usa,Underground,Tuesday,1987,12,1,12/1/1987,8:30:00,12/1/1987 8:30:00,Morning,1987-12-01
usa,Underground,Wednesday,1987,12,2,12/2/1987,8:00:00,12/2/1987 8:00:00,Morning,1987-12-02
ussr,Underground,Sunday,1987,12,13,12/13/1987,6:21:07,12/13/1987 6:21:07,Morning,1987-12-13
ussr,Underground,Sunday,1987,12,13,12/13/1987,6:21:07,12/13/1987 6:21:07,Morning,1987-12-13
ussr,Underground,Sunday,1987,12,20,12/20/1987,5:55:09,12/20/1987 5:55:09,Night,1987-12-20
ussr,Underground,Sunday,1987,12,27,12/27/1987,6:05:07,12/27/1987 6:05:07,Morning,1987-12-27
ussr,Underground,Sunday,1987,12,27,12/27/1987,6:05:07,12/27/1987 6:05:07,Morning,1987-12-27
ussr,Underground,Saturday,1988,2,6,2/6/1988,7:19:09,2/6/1988 7:19:09,Morning,1988-02-06
ussr,Underground,Saturday,1988,2,6,2/6/1988,7:19:09,2/6/1988 7:19:09,Morning,1988-02-06
ussr,Underground,Saturday,1988,2,6,2/6/1988,7:19:09,2/6/1988 7:19:09,Morning,1988-02-06
ussr,Underground,Saturday,1988,2,13,2/13/1988,6:05:08,2/13/1988 6:05:08,Morning,1988-02-13
ussr,Underground,Saturday,1988,2,13,2/13/1988,6:05:08,2/13/1988 6:05:08,Morning,1988-02-13
usa,Underground,Monday,1988,2,15,2/15/1988,10:10:00,2/15/1988 10:10:00,Morning,1988-02-15
ussr,Underground,Sunday,1988,4,3,4/3/1988,5:33:08,4/3/1988 5:33:08,Night,1988-04-03
usa,Underground,Thursday,1988,4,7,4/7/1988,10:15:00,4/7/1988 10:15:00,Morning,1988-04-07
ussr,Underground,Friday,1988,4,22,4/22/1988,13:30:09,4/22/1988 13:30:09,Afternoon,1988-04-22
ussr,Underground,Wednesday,1988,5,4,5/4/1988,4:57:09,5/4/1988 4:57:09,Night,1988-05-04
ussr,Underground,Saturday,1988,5,7,5/7/1988,2:49:58,5/7/1988 2:49:58,Night,1988-05-07
ussr,Underground,Saturday,1988,5,7,5/7/1988,2:49:58,5/7/1988 2:49:58,Night,1988-05-07
ussr,Underground,Saturday,1988,5,7,5/7/1988,2:49:58,5/7/1988 2:49:58,Night,1988-05-07
fr,Underground,Wednesday,1988,5,11,5/11/1988,19:00:00,5/11/1988 19:00:00,Evening,1988-05-11
usa,Underground,Friday,1988,5,13,5/13/1988,8:35:00,5/13/1988 8:35:00,Morning,1988-05-13
usa,Underground,Saturday,1988,5,21,5/21/1988,15:30:00,5/21/1988 15:30:00,Afternoon,1988-05-21
fr,Underground,Wednesday,1988,5,25,5/25/1988,19:01:00,5/25/1988 19:01:00,Evening,1988-05-25
usa,Underground,Thursday,1988,6,2,6/2/1988,6:00:00,6/2/1988 6:00:00,Morning,1988-06-02
ussr,Underground,Tuesday,1988,6,14,6/14/1988,6:27:09,6/14/1988 6:27:09,Morning,1988-06-14
fr,Underground,Thursday,1988,6,16,6/16/1988,19:15:00,6/16/1988 19:15:00,Evening,1988-06-16
usa,Underground,Wednesday,1988,6,22,6/22/1988,7:00:00,6/22/1988 7:00:00,Morning,1988-06-22
usa,Underground,Wednesday,1988,6,22,6/22/1988,7:00:00,6/22/1988 7:00:00,Morning,1988-06-22
fr,Underground,Thursday,1988,6,23,6/23/1988,19:31:00,6/23/1988 19:31:00,Evening,1988-06-23
usa,Underground,Thursday,1988,7,7,7/7/1988,8:05:30,7/7/1988 8:05:30,Morning,1988-07-07
usa,Underground,Wednesday,1988,8,17,8/17/1988,10:00:00,8/17/1988 10:00:00,Morning,1988-08-17
ussr,Underground,Monday,1988,8,22,8/22/1988,20:20:00,8/22/1988 20:20:00,Evening,1988-08-22
usa,Underground,Tuesday,1988,8,23,8/23/1988,11:30:00,8/23/1988 11:30:00,Morning,1988-08-23
usa,Underground,Tuesday,1988,8,23,8/23/1988,11:30:00,8/23/1988 11:30:00,Morning,1988-08-23
usa,Underground,Tuesday,1988,8,30,8/30/1988,11:00:00,8/30/1988 11:00:00,Morning,1988-08-30
ussr,Underground,Tuesday,1988,9,6,9/6/1988,20:20:00,9/6/1988 20:20:00,Evening,1988-09-06
ussr,Underground,Wednesday,1988,9,14,9/14/1988,8:00:00,9/14/1988 8:00:00,Morning,1988-09-14
prc,Underground,Thursday,1988,9,29,9/29/1988,14:59:58,9/29/1988 14:59:58,Afternoon,1988-09-29
usa,Underground,Thursday,1988,10,13,10/13/1988,7:00:00,10/13/1988 7:00:00,Morning,1988-10-13
ussr,Underground,Tuesday,1988,10,18,10/18/1988,6:40:09,10/18/1988 6:40:09,Morning,1988-10-18
fr,Underground,Tuesday,1988,10,25,10/25/1988,18:00:00,10/25/1988 18:00:00,Evening,1988-10-25
fr,Underground,Saturday,1988,11,5,11/5/1988,17:30:00,11/5/1988 17:30:00,Afternoon,1988-11-05
usa,Underground,Wednesday,1988,11,9,11/9/1988,12:15:00,11/9/1988 12:15:00,Afternoon,1988-11-09
usa,Underground,Wednesday,1988,11,9,11/9/1988,12:15:00,11/9/1988 12:15:00,Afternoon,1988-11-09
ussr,Underground,Saturday,1988,11,12,11/12/1988,6:30:06,11/12/1988 6:30:06,Morning,1988-11-12
ussr,Underground,Wednesday,1988,11,23,11/23/1988,6:57:09,11/23/1988 6:57:09,Morning,1988-11-23
ussr,Underground,Wednesday,1988,11,23,11/23/1988,6:57:09,11/23/1988 6:57:09,Morning,1988-11-23
ussr,Underground,Wednesday,1988,11,23,11/23/1988,6:57:09,11/23/1988 6:57:09,Morning,1988-11-23
fr,Underground,Wednesday,1988,11,23,11/23/1988,18:01:00,11/23/1988 18:01:00,Evening,1988-11-23
fr,Underground,Wednesday,1988,11,30,11/30/1988,18:55:00,11/30/1988 18:55:00,Evening,1988-11-30
ussr,Underground,Sunday,1988,12,4,12/4/1988,8:19:53,12/4/1988 8:19:53,Morning,1988-12-04
ussr,Underground,Sunday,1988,12,4,12/4/1988,8:19:53,12/4/1988 8:19:53,Morning,1988-12-04
ussr,Underground,Sunday,1988,12,4,12/4/1988,8:19:53,12/4/1988 8:19:53,Morning,1988-12-04
ussr,Underground,Sunday,1988,12,4,12/4/1988,8:19:53,12/4/1988 8:19:53,Morning,1988-12-04
ussr,Underground,Sunday,1988,12,4,12/4/1988,8:19:53,12/4/1988 8:19:53,Morning,1988-12-04
usa,Underground,Friday,1988,12,9,12/9/1988,7:15:00,12/9/1988 7:15:00,Morning,1988-12-09
usa,Underground,Friday,1988,12,9,12/9/1988,7:15:00,12/9/1988 7:15:00,Morning,1988-12-09
usa,Underground,Saturday,1988,12,10,12/10/1988,12:30:00,12/10/1988 12:30:00,Afternoon,1988-12-10
ussr,Underground,Saturday,1988,12,17,12/17/1988,7:18:09,12/17/1988 7:18:09,Morning,1988-12-17
ussr,Underground,Saturday,1988,12,17,12/17/1988,7:18:09,12/17/1988 7:18:09,Morning,1988-12-17
ussr,Underground,Wednesday,1988,12,28,12/28/1988,8:28:10,12/28/1988 8:28:10,Morning,1988-12-28
ussr,Underground,Wednesday,1988,12,28,12/28/1988,8:28:10,12/28/1988 8:28:10,Morning,1988-12-28
ussr,Underground,Sunday,1989,1,22,1/22/1989,6:57:09,1/22/1989 6:57:09,Morning,1989-01-22
ussr,Underground,Sunday,1989,1,22,1/22/1989,6:57:09,1/22/1989 6:57:09,Morning,1989-01-22
usa,Underground,Friday,1989,2,10,2/10/1989,12:06:00,2/10/1989 12:06:00,Afternoon,1989-02-10
ussr,Underground,Sunday,1989,2,12,2/12/1989,7:15:09,2/12/1989 7:15:09,Morning,1989-02-12
ussr,Underground,Friday,1989,2,17,2/17/1989,7:01:09,2/17/1989 7:01:09,Morning,1989-02-17
usa,Underground,Friday,1989,2,24,2/24/1989,8:15:00,2/24/1989 8:15:00,Morning,1989-02-24
usa,Underground,Friday,1989,2,24,2/24/1989,8:15:00,2/24/1989 8:15:00,Morning,1989-02-24
usa,Underground,Thursday,1989,3,9,3/9/1989,6:05:00,3/9/1989 6:05:00,Morning,1989-03-09
fr,Underground,Thursday,1989,5,11,5/11/1989,18:45:01,5/11/1989 18:45:01,Evening,1989-05-11
usa,Underground,Monday,1989,5,15,5/15/1989,6:10:00,5/15/1989 6:10:00,Morning,1989-05-15
usa,Underground,Monday,1989,5,15,5/15/1989,6:10:00,5/15/1989 6:10:00,Morning,1989-05-15
usa,Underground,Monday,1989,5,15,5/15/1989,6:10:00,5/15/1989 6:10:00,Morning,1989-05-15
fr,Underground,Saturday,1989,5,20,5/20/1989,19:59:00,5/20/1989 19:59:00,Evening,1989-05-20
usa,Underground,Friday,1989,5,26,5/26/1989,11:07:00,5/26/1989 11:07:00,Morning,1989-05-26
fr,Underground,Saturday,1989,6,3,6/3/1989,19:30:00,6/3/1989 19:30:00,Evening,1989-06-03
fr,Underground,Saturday,1989,6,10,6/10/1989,19:30:00,6/10/1989 19:30:00,Evening,1989-06-10
usa,Underground,Thursday,1989,6,22,6/22/1989,14:15:01,6/22/1989 14:15:01,Afternoon,1989-06-22
usa,Underground,Tuesday,1989,6,27,6/27/1989,8:30:00,6/27/1989 8:30:00,Morning,1989-06-27
ussr,Underground,Saturday,1989,7,8,7/8/1989,7:47:00,7/8/1989 7:47:00,Morning,1989-07-08
ussr,Underground,Saturday,1989,9,2,9/2/1989,8:17:00,9/2/1989 8:17:00,Morning,1989-09-02
ussr,Underground,Saturday,1989,9,2,9/2/1989,8:17:00,9/2/1989 8:17:00,Morning,1989-09-02
usa,Underground,Thursday,1989,9,14,9/14/1989,8:00:00,9/14/1989 8:00:00,Morning,1989-09-14
ussr,Underground,Wednesday,1989,10,4,10/4/1989,14:30:00,10/4/1989 14:30:00,Afternoon,1989-10-04
ussr,Underground,Thursday,1989,10,19,10/19/1989,12:50:00,10/19/1989 12:50:00,Afternoon,1989-10-19
ussr,Underground,Thursday,1989,10,19,10/19/1989,12:50:00,10/19/1989 12:50:00,Afternoon,1989-10-19
ussr,Underground,Thursday,1989,10,19,10/19/1989,12:50:00,10/19/1989 12:50:00,Afternoon,1989-10-19
fr,Underground,Tuesday,1989,10,24,10/24/1989,17:30:00,10/24/1989 17:30:00,Afternoon,1989-10-24
usa,Underground,Tuesday,1989,10,31,10/31/1989,7:30:00,10/31/1989 7:30:00,Morning,1989-10-31
fr,Underground,Tuesday,1989,10,31,10/31/1989,17:57:00,10/31/1989 17:57:00,Afternoon,1989-10-31
usa,Underground,Wednesday,1989,11,15,11/15/1989,12:20:00,11/15/1989 12:20:00,Afternoon,1989-11-15
